"","bcc-csm1-1","BNU-ESM","CanESM2","CCSM4","CESM1-BGC","GFDL-ESM2G","GISS-E2-R","HadGEM2-ES","inmcm4","IPSL-CM5A-LR","MIROC5","MPI-ESM-LR","MRI-CGCM3","NorESM1-M"
"2006",0.340826506281787,0.713608487035598,0.992023646831512,0.216127380076473,0.458899525179915,0.31053951382637,0.39248913526535,0.334948927164078,0.0869057476520538,0.324971826572298,0.45673868060112,0.426515817642212,0.155808091163635,0.335066609948519
"2007",0.433383160584625,0.41064308983693,0.244880810379982,0.387724622068317,0.286003060391367,0.31358677148819,0.563224732875824,0.995724201202393,0.229332506656647,0.266915632473722,0.227047681808472,0.481961935758591,0.20007598400116,0.142108590990082
"2008",0.652795262077385,0.477704085127386,0.193318322300911,0.186531576705915,0.296494941180184,0.550020754337311,0.380966514348984,0.658884823322296,0.286829203367233,0.404950764614376,0.125905498862267,0.551656186580658,0.206156596541405,0.20496877724832
"2009",0.659306936169762,0.381292700608994,0.770748794078827,0.399351476777634,0.550521738210866,0.546612977981567,0.328270554542542,0.643298625946045,0.22979211807251,0.467131278548932,0.43379470705986,0.554383099079132,0.239176526665688,0.16802875502096
"2010",0.329317497699482,0.570184505584347,0.757977306842804,0.428411356576704,0.443696830867239,0.57733827829361,0.276705205440521,0.725249588489532,0.131316632032394,0.575303271302612,0.855464935302734,0.556054651737213,0.285846292972565,0.16862274065874
"2011",0.323423538977079,0.536567066295366,0.946115911006927,0.141785138875989,0.560285181230909,0.431829363107681,0.431064754724503,0.770365715026855,0.188974946737289,0.438821855085717,0.604066967964172,0.846303999423981,0.416815280914307,0.191673007943498
"2012",0.330645088659339,0.390294716925343,0.783739030361176,0.382257261004263,0.430001438343883,0.476979613304138,0.42841899394989,0.581552147865295,0.13952274620533,0.653644158925668,0.148061335086823,1.01642894744873,0.344259798526764,0.515116287371779
"2013",0.446365398379941,0.731427001987597,0.544636130332947,0.584808459059418,0.489168990315987,0.509984493255615,0.514554798603058,0.546414196491241,0.194179549813271,0.841921576425709,0.338792651891708,0.938068866729736,0.387339651584625,0.500076584996793
"2014",0.579799760435209,0.893877062696414,0.731708347797394,0.621823268051246,0.711331698143659,0.518066942691803,0.574684202671051,0.776171743869781,0.169066712260246,0.917116078811364,0.641260743141174,0.664852201938629,0.54650604724884,0.513445646579879
"2015",0.443725175387401,0.592438818501298,1.0326954126358,0.254221013468589,0.607253698916931,0.342014521360397,0.530908644199371,0.867750644683838,0.116727195680141,0.679825377097479,1.16799426078796,0.940183043479919,0.52309662103653,0.288802350702436
"2016",0.442129884151816,0.590741906185136,1.04839599132538,0.409922780439737,0.597695331992646,0.36683776974678,0.613810479640961,1.01242673397064,0.149920433759689,0.623783627261655,0.977157413959503,1.15815019607544,0.412791103124619,0.589846855665124
"2017",0.580638565962309,0.550768120799449,1.03783249855042,0.961485682621181,0.658151017682031,0.691533505916595,0.65059506893158,1.29064917564392,0.222005605697632,0.34402776318468,0.586956083774567,0.785203993320465,0.370797991752625,0.437181245603321
"2018",0.589800217607388,0.695752388246953,0.88398277759552,0.834265639699516,0.648525717450542,0.677368938922882,0.594662189483643,1.0907963514328,0.215858414769173,0.828907646007895,0.415778815746307,0.519234657287598,0.389295279979706,0.523464245126487
"2019",0.542318177533887,0.782628155017513,0.828794121742249,0.488250036051717,0.568434102147252,0.360419064760208,0.729779064655304,1.10164153575897,0.301197230815887,0.785273873281317,0.496585607528687,0.750876367092133,0.486860930919647,0.767201256245877
"2020",0.7642455963192,0.717515736165381,1.0854264497757,0.441154879271442,0.5945666534009,0.517297685146332,0.759281277656555,1.04993808269501,0.14452163875103,0.995737184817628,1.15399360656738,0.708477735519409,0.442695617675781,0.698732169620186
"2021",0.786521626368353,0.789393920759609,1.20903384685516,0.536669510731993,0.682854198440815,0.570000231266022,0.806068539619446,1.1998131275177,0.371121913194656,0.821046270141769,1.48156750202179,0.69457995891571,0.613673269748688,0.674389031187537
"2022",0.791174524355172,0.97628392642907,1.24343371391296,0.66812283159063,0.804269329316725,0.245383933186531,0.717838287353516,1.25823557376862,0.344843924045563,0.639347748244292,0.722054541110992,0.775779247283936,0.592630088329315,0.686469176504391
