"","bcc-csm1-1","BNU-ESM","CanESM2","CCSM4","CESM1-BGC","GFDL-ESM2G","GISS-E2-R","HadGEM2-ES","inmcm4","IPSL-CM5A-LR","MIROC5","MPI-ESM-LR","MRI-CGCM3","NorESM1-M"
"Global",0.868846085705678,0.809215494278566,0.988537302524785,0.838554940164966,0.867362843036865,0.958180051589335,0.902431851531749,0.963598875636837,0.833701067924863,1.0039960082646,0.998300798826112,0.977030693501611,0.918857079585654,0.857568639379248
"Rock",0.860758614394707,0.878763025659426,0.997845004762107,0.841679487095141,0.819986770153626,1.07153980436489,0.852745827647574,0.969920801169072,0.741175831905165,0.997547933862298,0.945771342523661,0.98898295620624,0.880180705477114,0.834711361535995
"ShiftingSand",1.01289313848259,1.02249574293958,1.03651147660724,1.03239040209742,1.00950595475731,1.00302309579336,1.03072824821435,0.989035998327842,0.989208639205077,1.03676423702588,1.01104014477367,0.990977672370368,1.03554094519508,1.00048509448666
"Gelisol",0.68720128672239,0.528403721142176,1.00813699667201,0.724498233626333,0.855993591949558,0.953760338524439,0.871189411688725,0.946238586681789,0.805033622262888,1.01148811537863,1.11555680004051,0.984880291359942,0.863585595632818,0.805478428568566
"Histosol",0.625476575033188,0.610736522108542,0.973558738603691,0.711949686584617,0.736062989048555,1.07324577128953,0.798275808365159,0.931501045313025,0.580603838335382,0.929168639078528,0.874375398548031,0.899817405534821,0.714526854409049,0.735791441818753
"Spodosol",0.539368483125698,0.588946576454452,0.840093965222937,0.618770552542219,0.669496683096634,0.946506879562217,0.700201381977194,0.855906076989623,0.549376896029323,0.8953328600707,0.876654504560868,0.896910179302293,0.583984454853842,0.677295816386801
"Andisol",0.790928743517806,0.816485828004234,0.843387160349316,0.775947876338829,0.796966498246399,0.859403161624901,0.872897764101592,0.895835069236218,0.752570785184513,0.996253594001596,0.899328236874055,0.860642319642971,0.864577919920866,0.832992720788159
"Oxisol",1.03548385144299,1.0232509556308,0.958797526361333,0.919868325535113,0.919088839479157,0.892926093946678,0.96056466273066,1.00238864864061,0.895093865645982,1.02666781975033,0.998211196562659,1.0096194641764,0.990969193394707,0.968801629356715
"Vertisol",1.01436058099668,1.0158483097471,0.99335620061463,0.901536993254181,0.893559155486104,0.854201656581196,0.991983177606425,0.977517536423908,0.919238249795193,1.02905454557406,1.00722557300285,1.00093775025336,1.03263387777101,0.896614200838827
"Aridisol",0.97887532265485,0.959447064715601,1.02707446522267,0.97701921451398,0.957790330435494,1.020504886501,0.960635254425588,0.986954266400062,0.924121156190893,1.0211455743315,1.00482923207461,0.991034609887327,0.994045699965083,0.953252926045377
"Ultisol",1.02465379742146,1.01219773412631,0.955460853338718,0.894086915398008,0.902659674822719,0.853986332142544,0.936347985251558,1.00921557192636,0.976484186484965,1.02875714271522,0.985087544565169,0.988018106176115,1.00239842434837,0.919842479684847
"Mollisol",0.854572102908401,0.808423450117392,0.978895356864749,0.812308879598645,0.811853516638496,1.00087216106271,0.741656439207627,0.928542915630515,0.727164357033953,0.970018756389637,0.976087731914387,0.957502156433467,0.833485656062087,0.805788585209189
"Alfisol",0.886475456320694,0.837980928451068,0.962441159460646,0.798579228608298,0.831671794325243,0.924928110059173,0.856140832351753,0.964132609032934,0.823248129676808,0.982223845901502,0.95642539393935,0.971687350157655,0.89293602256892,0.833155555135688
"Inceptisol",0.764001968353291,0.731949094043876,1.00221508663427,0.743311550612807,0.782646552594115,0.951191989527808,0.852042920028664,0.93892065178207,0.709127328298548,0.996205860334982,0.967866128350046,0.96298809141687,0.846614061385243,0.77723268346368
"Entisol",0.997598590246394,0.972538451263694,1.00721537409483,0.959880312767475,0.954790124302045,0.976758226565135,0.984775707720601,0.991382486441924,0.943252202076414,1.03154097693732,1.00328604578304,0.992655702518939,0.996794814641909,0.958333322533756
"GreatPlains",0.740466364252845,0.77137074911996,0.985943503423249,0.709624206977941,0.733556562991467,0.969526624835936,0.724840739256838,0.908655310634606,0.775186114194275,0.964147445183654,0.95542369139578,0.949467079778031,0.871320555155459,0.809860032447635
"PampasPlain",0.968988390784987,0.91788486409971,0.973825567262328,0.844975790303949,0.78759676535148,0.876298248523944,0.758796363214941,0.847158379127383,0.935414041593726,0.996510322519259,1.03502934239182,1.00386335043109,0.948773290238512,0.72705515948131
"EurasianSteppe",0.847222651217609,0.785579955760459,0.952061181076948,0.928866845945345,0.873927810725742,1.0171435224544,0.633979666021046,0.897928510735828,0.695529672568567,0.900849337220059,0.976084390582958,0.928913379949116,0.65555246943426,0.864859504233127
"ChinaMoll",0.960977472763908,0.899903944526864,1.10390754535005,0.950935588062569,0.810355881643171,1.00656055882986,0.791598681929439,1.05737751443363,0.684484078170356,1.03508061363081,0.986125641574604,0.998334890977165,1.07018492571104,0.846487291375244
