"","Jan.1986.2005","Feb.1986.2005","Mar.1986.2005","Apr.1986.2005","May.1986.2005","Jun.1986.2005","Jul.1986.2005","Aug.1986.2005","Sep.1986.2005","Oct.1986.2005","Nov.1986.2005","Dec.1986.2005","Jan.2081.2100","Feb.2081.2100","Mar.2081.2100","Apr.2081.2100","May.2081.2100","Jun.2081.2100","Jul.2081.2100","Aug.2081.2100","Sep.2081.2100","Oct.2081.2100","Nov.2081.2100","Dec.2081.2100"
"GreatPlains",266.157287597656,268.819213867188,273.528472900391,281.091522216797,288.499908447266,293.232208251953,296.251129150391,293.757232666016,287.679931640625,280.924530029297,273.243713378906,268.483795166016,271.321502685547,272.606903076172,277.508880615234,284.123870849609,291.324371337891,296.190277099609,299.512420654297,298.031036376953,291.762664794922,284.262939453125,276.667785644531,271.745635986328
"PampasPlain",304.787139892578,303.647003173828,299.824035644531,294.645477294922,289.503021240234,286.906768798828,287.109161376953,290.142700195312,294.534423828125,297.030639648438,300.340698242188,303.479705810547,309.337249755859,306.966217041016,303.076843261719,297.615325927734,292.875213623047,290.247741699219,290.932403564453,294.093414306641,298.250915527344,301.271148681641,304.028991699219,305.973327636719
"EurasianSteppe",268.922180175781,269.533477783203,273.751770019531,282.002593994141,291.277740478516,297.284454345703,299.684753417969,297.515106201172,289.582489013672,280.483947753906,274.554779052734,270.705688476562,273.291137695312,273.28564453125,276.851928710938,285.113128662109,293.914764404297,298.349060058594,301.468139648438,300.147491455078,293.025268554688,283.860595703125,277.937622070312,275.287719726562
"ChinaMoll",258.551788330078,261.981781005859,268.351470947266,277.813537597656,286.246154785156,291.297576904297,294.037658691406,291.285766601562,284.142150878906,275.929016113281,267.983795166016,260.715148925781,263.042175292969,266.526245117188,272.904205322266,281.056335449219,289.959747314453,294.125335693359,296.279327392578,293.684967041016,287.803466796875,278.547546386719,271.273834228516,265.414031982422
