"","bcc-csm1-1","BNU-ESM","CanESM2","CCSM4","CESM1-BGC","GFDL-ESM2G","GISS-E2-R","HadGEM2-ES","inmcm4","IPSL-CM5A-LR","MIROC5","MPI-ESM-LR","MRI-CGCM3","NorESM1-M"
"Global",0.836276436290026,0.812666690393718,0.989118408817649,0.850302552272369,0.854002730573469,0.961618975699221,0.899572244560283,0.992259731463233,0.864978436060811,1.0427949263591,0.98650027011652,1.00348004720716,0.919456329590089,0.875259696651008
"Rock",0.842411903630163,0.86170778580036,0.983141402329815,0.832485887733599,0.838588532609159,0.995826748714784,0.849378408387686,0.968450708729943,0.798099617904197,1.03508911051509,0.952418679844734,1.00362898472477,0.884013101068645,0.841867200824397
"ShiftingSand",1.01634089441555,1.01397716448485,1.03520879590151,1.0119779154555,1.01184285030984,1.01393782726639,1.03179221709778,0.991076093302837,0.999522806840316,1.06362539798806,1.01249997238081,1.01048252684198,1.04558462472004,1.00687852138228
"Gelisol",0.561452600944201,0.491335645934977,0.980727901665147,0.654266326478944,0.670893108954898,0.987870744244506,0.876783538361039,0.942504946601883,0.749386193441423,1.0266743224839,1.06061789945043,0.985486134330091,0.819261708038483,0.780976731563904
"Histosol",0.586127843962395,0.635495030681014,0.966616582677866,0.709184021145193,0.735245213101587,0.912564565105351,0.742684468302789,0.985126476350191,0.631191470378402,1.0159030668544,0.871915903984157,0.982524732232505,0.704265426836469,0.722190576416366
"Spodosol",0.528186670865063,0.62433802069347,0.873023158830832,0.651491825130754,0.672749371267692,0.857723762839245,0.686947197164346,0.977828208134644,0.573337058092645,1.01403758813613,0.867497224516358,0.992189590055528,0.584047650045434,0.684265405866579
"Andisol",0.842078941278421,0.853367296349494,0.887267789908802,0.864525086558091,0.847650196804527,0.896513355248846,0.871799162409237,1.00462549935072,0.836699676805086,1.03740330405806,0.91049487130824,0.894607442254831,0.885464345140452,0.910028499793225
"Oxisol",0.993855875230938,1.00544877569895,0.976145088123509,0.941816599103105,0.929428914054159,0.949164039440191,0.961296914398253,1.02845771394313,0.955776447140646,1.03901552936375,1.01310170514889,1.0177296598013,1.01124628707591,0.982977303238288
"Vertisol",0.99572600647577,0.991976030468619,0.990227800571717,0.922400198418967,0.913837630907271,0.94927404584115,0.999655608936333,1.00312633189376,0.982200531524646,1.11977035492479,0.978651921221495,1.03729481965898,1.03459263852553,0.913220468430163
"Aridisol",0.970865152384025,0.968409252118158,1.02611543487069,0.975343771959554,0.973891687336162,0.97916125658504,0.959319442281503,0.998128151975496,0.960669393112327,1.0562256497795,1.00125735958195,1.01393566964302,1.00912532209337,0.966169898726489
"Ultisol",1.00681562847739,1.00437946586986,0.96704316774992,0.948720899057042,0.927629375902306,0.943505801682957,0.930686017814019,1.03565457981768,0.983281943928802,1.04137023625274,0.996112832343902,1.00150506016704,1.01655939538797,0.963120671214035
"Mollisol",0.812313648265372,0.833230378666761,0.970421079753331,0.839100229503848,0.848476706332229,0.896177519901723,0.725536226230817,0.969940510476878,0.824441366494484,1.02545564384919,0.962045383207572,1.00591723911029,0.855022938963969,0.849831899259077
"Alfisol",0.870702609729408,0.863875939705741,0.978294085981569,0.882125312443947,0.87974566019489,0.947522289801449,0.85247710097778,1.00794597973597,0.869841299701561,1.04918694242386,0.953544376816126,1.01631783151056,0.91884953223946,0.897997432469768
"Inceptisol",0.719508982026397,0.71788639076671,0.994355790610462,0.744617068874091,0.745828538063114,0.955238734047623,0.845995693418621,0.984314949094794,0.739608657098497,1.02684872355643,0.951552181084355,0.992168382409342,0.816543307705885,0.777989323230873
"Entisol",0.993853544845714,0.975297310042809,1.01188426693109,0.978312415427878,0.9703682760118,0.990682873127471,0.987057062477035,1.00510607328923,0.974553005791649,1.05762836094645,0.999131021474448,1.01086668130479,1.01314313149974,0.98026268498614
"GreatPlains",0.759934614140744,0.834520273372555,0.987922674618532,0.818223085303177,0.826935453548629,0.856264013926906,0.702822113195605,0.94368607007267,0.873241125340977,1.00511149611195,0.951317281837175,1.0049975181698,0.861969414569711,0.831782731762537
"PampasPlain",0.924497784455166,0.990969698288548,0.988405688207822,0.933819583838612,0.840697610435922,1.01990254844368,0.698945793557714,0.926625181106441,0.968363154055869,1.05166495119739,1.02315479450825,1.01490228704309,0.978138325446318,0.945579518840095
"EurasianSteppe",0.836935940346117,0.838499492852298,0.944354093761848,0.890918747003848,0.902877726417961,0.826295098691449,0.622929398168546,0.963963340004452,0.728484448368838,1.01719482932191,0.95066300350574,1.01340283033676,0.75861464964216,0.914978021439478
"ChinaMoll",0.809905374070636,0.778742248082944,1.04034484659458,0.821099901497152,0.821064341466418,0.890626015317864,0.761738190500922,0.973696420870472,0.814934049501177,1.0249884551366,0.955947112728206,0.999716718718404,0.958085085784693,0.794398656317462
