"","Jan.1986.2005","Feb.1986.2005","Mar.1986.2005","Apr.1986.2005","May.1986.2005","Jun.1986.2005","Jul.1986.2005","Aug.1986.2005","Sep.1986.2005","Oct.1986.2005","Nov.1986.2005","Dec.1986.2005","Jan.2081.2100","Feb.2081.2100","Mar.2081.2100","Apr.2081.2100","May.2081.2100","Jun.2081.2100","Jul.2081.2100","Aug.2081.2100","Sep.2081.2100","Oct.2081.2100","Nov.2081.2100","Dec.2081.2100"
"GreatPlains",263.375518798828,264.114959716797,272.692321777344,282.654632568359,290.099456787109,297.053955078125,301.697021484375,300.412719726562,294.025482177734,283.913909912109,273.915588378906,266.606140136719,268.035522460938,269.210296630859,276.480316162109,285.215057373047,293.103424072266,300.462188720703,305.236145019531,304.804504394531,297.439971923828,288.179565429688,278.031677246094,270.782012939453
"PampasPlain",300.456848144531,300.940673828125,297.912292480469,293.409027099609,288.901275634766,285.239288330078,285.158264160156,286.179809570312,289.191833496094,292.715454101562,296.048248291016,299.296875,302.904113769531,302.433776855469,300.064880371094,295.519836425781,289.808319091797,286.877258300781,285.777648925781,288.060943603516,290.392364501953,293.369232177734,297.314727783203,300.609375
"EurasianSteppe",266.808715820312,267.724578857422,273.270355224609,281.329040527344,290.931091308594,297.243438720703,299.931579589844,297.098327636719,289.912628173828,282.505584716797,274.619812011719,269.357086181641,270.013275146484,271.646453857422,277.079681396484,285.39892578125,294.085540771484,301.460876464844,303.302856445312,301.494720458984,293.696441650391,286.592529296875,278.128631591797,272.670928955078
"ChinaMoll",250.799789428711,254.591323852539,264.766235351562,277.400909423828,287.187896728516,294.523864746094,297.598754882812,295.064147949219,286.961120605469,277.449462890625,265.586029052734,255.228088378906,255.006423950195,258.737640380859,268.640869140625,280.871398925781,291.320587158203,297.758666992188,301.553253173828,299.444488525391,290.694061279297,281.337005615234,269.246673583984,259.010589599609
