"","bcc-csm1-1","BNU-ESM","CanESM2","CCSM4","CESM1-BGC","GFDL-ESM2G","GISS-E2-R","HadGEM2-ES","inmcm4","IPSL-CM5A-LR","MIROC5","MPI-ESM-LR","MRI-CGCM3","NorESM1-M"
"2006",0.389591274231482,0.481062458220413,0.313984811306,0.411650177678301,0.361288527482063,0.122073754668236,0.381615370512009,0.593688130378723,-0.290955364704132,0.230109118350941,0.600043535232544,0.954187273979187,0.155158072710037,0.617244440505956
"2007",0.738101242870271,0.419935809725061,0.532691240310669,0.20488509136356,0.307748166493788,0.0907606035470963,0.425642848014832,1.21564149856567,0.414061605930328,0.911245879540469,0.257956892251968,0.602683007717133,0.109213195741177,-0.0990886426029426
"2008",0.479506501432022,0.293448441143648,0.59831565618515,0.151907666058595,0.643426933179067,0.445748537778854,0.376071333885193,0.960576415061951,0.518048763275146,0.500187575012556,0.529653370380402,0.749540746212006,0.141623213887215,0.380820007881582
"2009",1.01808768954604,0.494929881412303,0.83256322145462,0.125021027862561,0.423399437959959,-0.0187857132405043,0.172360181808472,0.474557280540466,0.442580938339233,0.618485103789715,0.734918415546417,0.860091745853424,0.250698298215866,0.234514596968153
"2010",-0.127971013255944,0.243173169254037,0.500069081783295,0.810857710556556,0.395660822486991,0.767796158790588,0.281278192996979,0.69934755563736,0.244639441370964,0.596503397237088,0.718596696853638,0.332187920808792,0.266945034265518,-0.0309493850071444
"2011",0.0341471007012064,0.327528699892997,1.04916906356812,0.275398588283495,0.64476617226203,0.960128128528595,0.317023515701294,0.976664245128632,-0.0907794758677483,0.514216301341099,0.803907930850983,1.13793921470642,-0.0181289501488209,0.251908749798183
"2012",-0.061252128914576,1.00612791527512,0.807421803474426,0.284878137365361,0.110659179833648,0.768257141113281,0.108009144663811,0.469612777233124,-0.116690739989281,0.730390561229831,0.00102259544655681,0.933772027492523,0.38994774222374,0.681273936716637
"2013",0.00586419835995782,1.25169582577822,0.72328519821167,0.249926813151373,0.485311847859677,0.318681210279465,0.50377482175827,0.0246880650520325,0.127532571554184,0.826720948058282,0.630844473838806,0.972891867160797,0.154683232307434,0.400100921516746
"2014",0.849191500169908,0.805623456449993,1.00203466415405,0.684542350381548,1.03270829786586,0.580467879772186,0.571097910404205,0.320509910583496,0.236835509538651,0.749823326026556,0.489534616470337,0.6270951628685,0.405103981494904,0.700448362388158
"2015",0.138183998768407,0.618055821655304,1.04470551013947,0.115283740613818,0.226096083029424,0.923196077346802,0.437849909067154,0.836806237697601,-0.180359855294228,0.938622229514701,0.906610488891602,0.599711418151855,0.428114980459213,0.30132644960967
"2016",0.204797393467506,1.05395409206543,0.884706795215607,0.569411167474501,0.840014805408764,0.585885763168335,0.389395207166672,0.647060334682465,0.058725506067276,0.245200738639034,0.705993473529816,0.552629113197327,0.372386157512665,0.864385233673724
"2017",0.699241087653076,0.819175441736484,1.00294721126556,0.948267743713513,0.913029229328013,0.598355531692505,0.520602524280548,1.44254040718079,0.168967917561531,-0.0579288966944375,0.934892416000366,1.37858247756958,0.397418469190598,-0.00665927272334753
"2018",1.07367667472841,0.677178283990517,1.21468436717987,0.926552384691789,0.555575583877254,0.845992624759674,0.743833124637604,0.953800797462463,0.0582018084824085,1.1261875139133,0.675956249237061,1.13241899013519,0.579486072063446,0.513157623628725
"2019",0.576361986073663,0.599450233852779,1.37428510189056,1.08417001819675,1.24489503156574,0.674178540706635,0.338614374399185,1.28552103042603,0.222475230693817,0.50078307709809,0.698913753032684,1.16108393669128,0.702103912830353,0.824070499190886
"2020",0.504887439755372,0.418822014505602,1.24927794933319,0.722177745311863,0.761454729646757,0.0329800359904766,0.342525035142899,1.16554772853851,0.115710116922855,1.31356697172467,1.07155287265778,0.0716599375009537,0.43985578417778,0.921514325143191
"2021",0.893618954998329,1.0708640772985,1.32763195037842,0.652467023843246,0.432422266729286,0.0356445796787739,0.561824917793274,1.38053345680237,0.471714705228806,0.799838172879544,1.20988845825195,-0.425924748182297,0.665044963359833,1.01386583428535
"2022",0.827071271165281,1.05892476278013,0.461086928844452,0.598848464393475,0.980213537136123,0.373258620500565,0.555047631263733,0.987129509449005,0.227353617548943,0.399475006788697,0.919910132884979,1.24818575382233,0.342338889837265,0.923068115507754
